Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000245317,CTC-241N9.1,0.0049611593992716805,1.0565968275017941,0.45316380395932443,0.0019269699850027824,-1.0565968275017941,0.45316380395932393
ENSG00000197226,TBC1D9B,0.10990876207617262,0.11128463266051369,0.8945025733414198,0.10148708587681321,-0.11128463266051369,0.8945025733414198
ENSG00000113269,RNF130,0.14845315433205261,-3.2189069302942155,4.5326406216391777e-29,1.3854914192170005,3.2189069302942155,4.6933725585767374e-29
ENSG00000050748,MAPK9,0.018699754658793259,-0.5331666594831832,0.36312576742693398,0.026977579790038952,0.5331666594831832,0.36312576742693398
ENSG00000248367,CTB-129O4.1,0.00076325529219564323,0.83420440616534641,0.72158821644043325,0.0,-0.83420440616534641,0.72158821644043325
ENSG00000131459,GFPT2,0.0064876699836629676,3.4191669068865025,0.0047187611065144771,0.0,-3.4191669068865025,0.0047187611065144771
ENSG00000113300,CNOT6,0.014883478197815042,-1.1012553416399431,0.023901566589035049,0.032116166416713041,1.1012553416399431,0.023901566589035049
ENSG00000161055,SCGB3A1,0.09578853917055323,0.78357833309537828,0.056319820162597747,0.05523980623674643,-0.78357833309537828,0.056319820162597747
ENSG00000037280,FLT4,0.0083958082141520757,3.7728038615012025,0.0012694272667387236,0.0,-3.7728038615012025,0.0012694272667387236
ENSG00000131446,MGAT1,0.20340753537013892,-1.5261125179263257,1.7767181010851146e-07,0.58644119876918011,1.5261125179263257,1.7767181010851146e-07
ENSG00000245060,LINC00847,0.021371148181478009,0.17524132400041381,0.87741043071412161,0.018627376521693564,-0.17524132400041381,0.87741043071412206
ENSG00000196670,ZFP62,0.025187424642456227,0.73036859518080632,0.21010976454144095,0.014773436551687998,-0.73036859518080632,0.21010976454144095
ENSG00000113303,BTNL8,0.00038162764609782162,-0.75075809455580966,0.72493276262592499,0.0006423233283342608,0.75075809455580966,0.72493276262592499
ENSG00000165810,BTNL9,0.00076325529219564323,0.83420440616534641,0.70906689616280161,0.0,-0.83420440616534641,0.70906689616280105
ENSG00000248473,CTC-338M12.2,0.00038162764609782162,-1.7507580945558097,0.32936518322157804,0.0019269699850027824,1.7507580945558097,0.32936518322157804
ENSG00000250222,CTC-338M12.5,0.0068692976297607886,2.4971694188877755,0.020110811817956393,0.0006423233283342608,-2.4971694188877755,0.020110811817956393
ENSG00000146054,TRIM7,0.00076325529219564323,-4.4137231072782388,7.444061710825864e-10,0.023765963148367649,4.4137231072782388,7.444061710825864e-10
ENSG00000146063,TRIM41,0.029385328749532265,-0.29824588985830314,0.6261501760521565,0.035970106386718603,0.29824588985830314,0.6261501760521565
ENSG00000247049,CTC-338M12.7,0.00038162764609782162,0.24924190544419034,1.0,0.0,-0.24924190544419034,1.0
ENSG00000204628,GNB2L1,9.4418495921062036,0.70212856746309216,0.034328451169912982,5.8046759181567147,-0.70212856746309216,0.034328451169914127
ENSG00000183718,TRIM52,0.046558572823934233,1.1042935695330902,0.015630157496616694,0.021196669835030605,-1.1042935695330902,0.015630157496616712
ENSG00000238035,AC138035.2,0.0,-1.7507580945558097,0.54699657536524515,0.0006423233283342608,1.7507580945558097,0.54699657536524515
ENSG00000112679,DUSP22,0.10380271973860748,-0.58281345724173805,0.11643991243821854,0.15544224545689111,0.58281345724173805,0.11643991243821873
ENSG00000137265,IRF4,0.065258327482727502,1.7213103497594129,0.00058889394327984502,0.019269699850027824,-1.7213103497594129,0.00058889394327984502
ENSG00000112685,EXOC2,0.08433970978761858,1.5200958157372835,0.00018668671534724488,0.028904549775041734,-1.5200958157372835,0.00018668671534724488
ENSG00000188996,HUS1B,0.00076325529219564323,0.83420440616534641,0.72368222111950209,0.0,-0.83420440616534641,0.72368222111950209
ENSG00000272463,RP11-532F6.3,0.00076325529219564323,0.83420440616534641,0.71183482107943563,0.0,-0.83420440616534641,0.71183482107943563
ENSG00000271727,RP11-532F6.4,0.0011448829382934649,1.2492419054441903,0.50006137452099642,0.0,-1.2492419054441903,0.50006137452099642
ENSG00000164379,FOXQ1,0.0,-1.7507580945558097,0.54699657536524515,0.0006423233283342608,1.7507580945558097,0.54699657536524515
ENSG00000272279,RP11-157J24.2,0.00038162764609782162,0.24924190544419034,1.0,0.0,-0.24924190544419034,1.0
ENSG00000054598,FOXC1,0.0,-1.7507580945558097,0.54699657536524515,0.0006423233283342608,1.7507580945558097,0.54699657536524515
ENSG00000112699,GMDS,0.10418434738470531,1.1378206227757675,0.0029490188455532189,0.046889602968401035,-1.1378206227757675,0.0029490188455532189
ENSG00000250903,GMDS-AS1,0.062586933960042737,0.5494749292322334,0.23897991601474272,0.04239333967006121,-0.5494749292322334,0.2389799160147425
ENSG00000145949,MYLK4,0.0011448829382934649,-0.75075809455580966,0.84485025016244719,0.0019269699850027824,0.75075809455580966,0.84485025016244719
ENSG00000124535,WRNIP1,0.032819977564412656,-0.37390378916485378,0.49208062452219814,0.04239333967006121,0.37390378916485378,0.49208062452219831
ENSG00000021355,SERPINB1,0.54839892744256968,-1.1358914817702863,0.00012461804575573685,1.2056408872834075,1.1358914817702863,0.00012461804575592192
ENSG00000230438,SERPINB9P1,0.0041979041070760378,1.8342044061653455,0.12146028584271586,0.0006423233283342608,-1.8342044061653455,0.12146028584271586
